Time,Temperature,Change in Length
51.01433945,644.7703857,93.07614899
51.32093811,649.7368774,93.88082886
51.62754822,654.0963135,94.66087341
51.93558121,658.9307251,95.36975861
52.24208069,663.6760254,96.17717743
52.5486908,667.9942017,96.8915329
52.85560608,672.7604981,97.70168304
53.16230774,677.3045044,98.44341278
53.46747971,681.8452759,99.1632309
53.7741127,686.6946411,99.9241333
54.08115005,690.930481,100.6193314
54.38772964,695.8173828,101.3555832
54.69444656,700.2566528,102.0398331
55.0018959,704.71698,102.8007202
55.30883026,709.6230469,103.5178146
55.61548615,714.03125,104.2020645
55.9216423,718.7967529,104.9766312
56.22821808,723.2155762,105.617096
56.53415298,727.5758667,106.2493439
56.84115219,732.1434937,106.8788528
57.14762878,737.2010498,107.2483521
57.4541626,741.6060181,107.7410126
57.76079559,745.2520142,108.2637787
58.06748581,750.1050415,108.8522339
58.37403107,754.5285645,109.3941574
58.68068695,758.8262329,109.7034454
58.9875679,764.1731567,110.0510407
59.29418945,768.4190674,110.2508392
59.60251617,773.4902954,110.5710754
59.90769577,778.1856079,110.8420334
60.21421814,782.6156006,111.0445709
60.52085114,787.4865112,111.2772217
60.83063126,792.0996704,111.3292236
61.13450623,796.59021,111.3565903
61.44075775,800.9937744,111.304596
61.74737549,805.5828247,110.9679337
62.0554657,810.49823,110.5984421
62.3610611,814.9185181,109.8457642
62.66827011,819.9162598,108.9343414
62.97541046,824.0321655,107.7711182
63.28081131,828.8884888,106.383461
63.58744431,833.5134277,104.9738998
63.89579773,837.9615479,103.5889816
64.20239258,843.2687988,102.7323074
64.50900269,847.4074707,102.3107987
64.82264709,852.2412109,102.4394379
65.12171936,856.9785767,102.860939
65.42828369,861.4072266,103.591713
65.73488617,865.9492188,104.4456635
66.04174042,870.8709717,105.3461304
66.34843445,875.5282593,106.3205032
66.65512085,879.8170776,107.3249893
66.96190643,884.2513428,108.3157959
67.26841736,888.9326782,109.3914261
67.57504272,893.5714722,110.412323
67.88175964,898.2793579,111.5454483
68.18840027,902.7615967,112.5991898
68.49491119,907.1823731,113.6337814
68.80160522,912.1450195,114.7586823
69.10836792,916.4487915,115.7658997
69.41505432,921.1419067,116.827858
69.72075653,925.8345337,117.9637146
70.02902985,930.340271,118.9380875
70.3350296,935.1274414,120.0575256
70.64133453,939.1418457,121.0784226
70.94776917,944.1668091,122.1595383
71.25411224,948.7974243,123.3200302
72.15433502,950.5393066,123.771637
73.05516052,950.4263306,123.7853088
73.9541626,950.4423218,123.8564835
74.85447693,950.2938843,123.8564835
75.75443268,950.0002441,123.9030151
76.65529633,949.9457398,123.9167099
77.5545578,949.8170776,124.0152283
78.45546722,950.0941773,124.0152283
79.35440063,949.9647217,124.0699616
80.25547028,949.9622192,124.0644913
81.15571594,949.9197388,124.1247101
82.05492401,949.9001465,124.1630249
82.95581055,949.7648926,124.1931305
83.85559845,949.6773071,124.2533493
84.75527954,949.9552002,124.297142
85.65596771,949.664856,124.3245087
86.55534363,949.9103394,124.3819885
87.45449066,950.0197754,124.4230423
88.3555603,949.9647217,124.4394608
89.25415039,949.9073486,124.5270462
90.15537262,950.0197754,124.516098
91.0555954,949.9520264,124.5106278
91.9548111,949.916687,124.5598908
92.85532379,950.0974731,124.5899963
93.75525665,950.1036377,124.5982132
94.65550232,949.9041138,124.6611633
95.55448151,949.8200073,124.6994782
96.45586395,949.7937622,124.7241135
97.35557556,949.8328247,124.7432709
98.25465393,949.8678589,124.7761154
99.15553284,949.9715576,124.8226471
100.054657,949.9290772,124.806221
100.9557877,949.9647217,124.8472748
101.8558121,950.0617065,124.877388
102.7547607,949.8295288,124.9157028
103.6545639,949.8969116,124.92939
104.554863,950.1489868,125.0087585
105.4547653,949.9330444,124.9622345
106.3559036,949.842041,125.0087585
107.2550125,950.0845337,124.975914
108.1547394,950.0197754,125.0005417
109.0558472,950.2032471,125.0114975
109.9545975,950.0424805,125.0115051
110.855423,950.0293579,125.047081
111.7547836,950.1970215,125.0853958
112.655838,950.03302,125.1346664
113.5546265,950.2970581,125.1264496
114.454567,950.1585693,125.1702423
115.3543701,950.0490723,125.1921387
116.2541885,950.2032471,125.2112961
117.1541519,950.0909424,125.1948776
118.0551224,950.1871948,125.1976166
118.9556885,950.255188,125.1893997
119.8548966,950.0617065,125.2605667
120.7555924,950.1552734,125.2304688
121.6547775,949.9620972,125.2605667
122.5545654,950.161499,125.2222443
123.4547501,950.2032471,125.2687759
124.3541946,950.0617065,125.2824631
125.2556229,949.8256226,125.2578278
126.1543274,950.0551758,125.3016205
127.0554352,950.1068115,125.2769852
127.9544449,950.1097412,125.2797241
128.8555298,950.0164185,125.263298
129.7542419,950.1258545,125.3399506
130.655304,949.8609619,125.3426743
131.5556641,949.9740601,125.3235169
132.4558411,949.7779541,125.334465
133.3546448,949.9135132,125.3508987
134.254837,950.0741577,125.386467
135.1557465,949.8778687,125.3426743
136.0545502,950.0617065,125.3563614
136.9545441,950.0743408,125.3673096
137.8553009,949.8356323,125.3700485
138.7558289,949.8425903,125.3892059
139.6541748,949.9196167,125.3481522
140.5552368,950.0291748,125.3673096
141.455368,949.8521729,125.3700485
142.3555603,950.026001,125.334465
143.2544098,949.9321899,125.386467
144.1543732,949.8521729,125.3645706
145.0549469,949.8840942,125.3399353
145.9547119,949.7421265,125.3700485
146.8554688,949.9872437,125.3809967
147.7547455,950.0291748,125.3946686
148.6549072,950.0551758,125.4056244
149.5543366,949.8778687,125.4001541
150.4622498,950.142334,125.4247818
151.3548431,949.8034668,125.3782578
152.2548065,949.7998657,125.4439468
153.1543579,949.8452148,125.4028854
154.0549011,950.0519409,125.4576263
154.9551086,949.9681397,125.4083633
155.8557434,950.1162109,125.4138336
156.7551575,950.0971069,125.4822617
157.6549225,949.9486084,125.4494171
158.5552979,950.1034546,125.4138336
159.4541168,949.7615967,125.4056397
160.3554382,949.9037476,125.4111023
161.2546692,949.9935913,125.4576263
162.1546631,950.0196533,125.4521561
163.0552063,949.9935303,125.4439468
163.9557495,950.0061035,125.4767914
164.8552551,949.9555664,125.4767914
165.7546692,949.8323975,125.4521561
166.6542511,949.8552246,125.4193115
167.5548859,949.9713135,125.454895
168.4558258,950.2550659,125.4576263
169.3555298,950.1226196,125.4466782
170.2545929,950.2584839,125.4603806
171.1546021,950.1192627,125.4494095
172.0545654,949.8740234,125.4767914
172.955368,949.8518677,125.4904709
173.8545227,950.2158814,125.504158
174.7556152,950.0354614,125.4603577
175.6550598,950.0257568,125.4877396
176.554718,949.7678223,125.4904709
177.455368,950.0804443,125.4767914
178.3549957,950.0741577,125.4740524
179.254776,949.9029541,125.4083633
180.1551819,949.9902954,125.4904709
181.0553589,949.9484253,125.5014191
181.9544983,950.1226196,125.4767914
182.8551483,949.9029541,125.4631043
183.7549744,950.1353149,125.4904709
184.6541901,950.2356567,125.4713135
185.5557251,950.0932007,125.4494171
186.4553986,949.9029541,125.4850006
187.3549347,950.0869141,125.4850006
188.2544708,950.1416626,125.4685745
189.1659699,949.996582,125.5041657
190.0555725,950.0869141,125.4959488
190.9550018,950.1932373,125.5233154
191.8557129,949.9902954,125.4494324
192.7549896,950.0549316,125.4685745
193.6543579,949.9609985,125.4850006
194.5558319,950.161499,125.4932175
195.4544678,950.0098877,125.4850006
196.3554382,950.0646973,125.5014191
197.2541199,950.1097412,125.4904709
198.1548767,950.00354,125.5096283
199.0559692,949.8582764,125.5014191
199.9552307,950.0614014,125.4384613
200.8550873,950.1033936,125.4302597
201.7543945,949.9609985,125.4877396
202.6544342,949.9642334,125.4220505
203.5546875,950.161499,125.5151062
204.4553986,950.0614014,125.4986877
205.3551483,950.0646973,125.4466782
206.2557068,950.274292,125.4576263
207.1551819,950.0740356,125.4850006
208.0558319,950.270874,125.4850006
208.9554443,950.0321045,125.4220505
209.8555298,949.928772,125.4302597
210.7544556,949.7871704,125.4631043
211.6547089,949.7901001,125.4220505
212.5543518,950.222229,125.4767914
213.4542694,949.977478,125.4193115
214.3552856,950.0193481,125.4685745
215.2546082,950.112915,125.4822693
216.1553803,949.9320068,125.4329987
217.0558014,950.0415649,125.4822617
217.9546204,949.9743652,125.4631043
218.8557892,950.112915,125.4767914
219.7545624,949.8839722,125.4767914
220.6555328,950.1391602,125.4001541
221.554184,949.7802124,125.4631043
222.4554291,949.8416748,125.4028854
223.3548737,949.9320068,125.4247818
224.2555237,949.9383545,125.4329987
225.1556397,950.1803589,125.4165878
226.0541687,949.8967285,125.4111023
226.9554443,950.2838745,125.4302597
227.8559113,950.0455322,125.4220505
228.7558136,950.0123901,125.4193115
229.6663971,950.06427,125.4247818
230.5545654,949.9996338,125.3974152
231.454834,949.9514771,125.4384613
232.3555298,949.8449097,125.4302597
233.2548981,949.8705444,125.4083633
234.1544495,949.9028931,125.3809967
235.0547638,949.8158569,125.4329987
235.9542084,950.0029297,125.427536
236.8554077,949.9578247,125.4138336
237.7543945,949.6706543,125.4220505
238.6542816,950.0547485,125.3892059
239.5541229,949.9160767,125.4138336
240.4554901,949.9122315,125.4329987
241.3551483,950.0547485,125.4193115
242.2553864,949.9122315,125.4466782
243.1548309,949.9736939,125.4247818
244.0541229,949.8674316,125.4275131
244.9542847,949.925354,125.4412079
245.854126,950.0444946,125.4384689
246.7557831,949.8129273,125.4056397
247.6542816,949.925354,125.4439468
248.5555573,949.8415527,125.4494324
249.4548187,949.7807617,125.4001541
250.3551178,949.6350708,125.4412079
251.2599182,949.725708,125.3892059
252.1548462,949.8353882,125.4275131
253.0546112,949.9807129,125.4165649
253.9542542,949.9326172,125.4384613
254.8558044,949.9932251,125.4576263
255.7545776,950.1835327,125.4713135
256.6551514,949.7902222,125.4494171
257.5549011,950.0286865,125.4083633
258.454773,949.838562,125.3974152
259.3552246,950.0930176,125.3837433
260.2545471,949.9450073,125.3974152
261.15448,949.8995361,125.4193115
262.0545044,949.9807129,125.3809967
262.9553223,950.0286865,125.3974152
263.8548889,950.0383301,125.3782578
264.7555542,949.9901733,125.4165726
265.6541138,949.8574829,125.4165649
266.5552063,949.9089356,125.4111023
267.4547119,950.019104,125.3591003
268.3549194,949.9154663,125.3946686
269.2543945,949.9578247,125.4275208
270.1552429,949.9191284,125.4275208
271.0541382,949.9671021,125.3974152
271.9546814,949.9126587,125.4001541
272.8552856,949.9089356,125.3919373
273.7546692,950.0643921,125.3645706
274.6557007,949.9191284,125.3809967
275.5547485,949.8157349,125.3809967
276.455658,950.0098267,125.3946915
277.3551941,949.9154663,125.3809967
278.2550659,950.1029663,125.3782578
279.1552429,949.9191284,125.3645706
280.0547791,949.8320313,125.3591003
280.9542847,950.1190186,125.3673096
281.8553162,949.8706055,125.3645706
282.7546692,949.9671021,125.4193115
283.6558838,950.019104,125.3673096
284.5553894,949.9191284,125.361824
285.4541321,949.9804688,125.3563614
286.3553772,949.8769531,125.337204
287.2550964,949.8769531,125.3262558
288.1543579,949.9254761,125.3262558
289.0552979,949.8838501,125.3043594
289.9554443,949.8838501,125.2906723
290.8553772,949.9575806,125.307106
291.7542725,950.0834351,125.3207779
292.655304,949.902832,125.3317261
293.5558777,949.9347534,125.3399353
294.4552307,949.8964233,125.2934113
295.3557434,949.9993897,125.2906723
296.2558594,950.0286255,125.2797241
297.1544495,949.9962769,125.2879334
298.0541992,949.8931885,125.2523422
298.9559326,949.9347534,125.2578278
299.8543701,950.1868897,125.266037
300.7552795,949.9608765,125.3043594
301.654419,949.9347534,125.2496185
302.5558472,950.0577393,125.296135
303.4550781,949.9638062,125.2852097
304.3542786,949.7543335,125.3180313
305.2545471,949.9482422,125.2496185
306.1546936,949.9638062,125.2632904
307.0545654,950.0960693,125.263298
307.9551392,950.1380615,125.2851944
308.8553162,949.951416,125.2605667
309.7557373,950.0611572,125.2961578
310.655304,949.9064941,125.2441406
311.5557556,949.883606,125.2441406
312.4556274,949.8964233,125.2222443
313.3547974,949.9191284,125.2195129
314.2555542,949.8251953,125.2222443
315.1557617,949.9962769,125.2468796
316.0553589,949.9544067,125.2277222
316.9552002,950.1220703,125.2797241
317.8549805,950.1803589,125.1976166
318.7543335,949.973999,125.2222443
319.6551514,949.9221802,125.2386704
320.5549316,950.083313,125.2496185
321.4551086,950.0222778,125.2249832
322.3554077,949.9970093,125.216774
323.2547607,949.883606,125.1948776
324.1546631,950.0770874,125.2277222
325.0541992,950.177063,125.2331924
325.9555054,949.9095459,125.2058258
326.8551025,950.138855,125.2441406
327.7543335,950.1220703,125.2030869
328.6558228,950.0895996,125.2468796
329.5552979,950.0379639,125.2249832
330.4548035,950.0192261,125.2277222
331.355011,950.0610962,125.2249832
332.2549133,950.2897339,125.2249832
333.1558533,949.9836426,125.1702423
334.0552063,950.2769775,125.1866531
334.9549255,950.2897339,125.1291885
335.8553467,950.053894,125.145607
336.7552795,950.1931152,125.1291885
337.6556397,950.1413574,125.2112961
338.5550842,950.0285034,125.186676
339.4552918,950.0870972,125.175705
340.3543701,950.2931519,125.1510849
341.2545166,950.0062256,125.1538239
342.1555176,950.1513062,125.1592941
343.0558167,950.196167,125.1675034
343.9553833,950.2546387,125.145607
344.8546753,950.0025635,125.1592941
345.7556763,950.1480713,125.1428757
346.6556702,950.1898193,125.1565552
347.5550842,950.2963257,125.1100311
348.4571533,950.0185547,125.0990677
349.3547058,950.0185547,125.1045532
350.255188,949.9481201,125.1127701
351.1557312,949.9703369,125.093605
352.0553589,950.2089233,125.1538239
352.9543457,949.9677734,125.0689774
353.8547974,950.1699219,125.0662384
354.7557983,949.973999,125.0853958
355.6548462,950.2224121,125.0607605
356.5550232,950.0124512,125.044342
357.454773,950.1283569,125.0771866
358.355072,950.1865234,125.0908737
359.2549133,949.9770508,125.0717087
360.1554871,950.138855,125.0689774
361.0545349,950.0124512,125.0525513
361.9555359,950.3703003,125.0908737
362.8554688,950.0379639,125.044342
363.7553711,949.8509522,125.0580292
364.6552734,949.9449463,125.0416031
365.5550842,950.1221924,125.093605
366.4629211,950.0996094,125.0771866
367.3546143,949.651062,125.0306549
368.2556152,950.0317383,125.0224457
369.1556397,949.8416138,125.0525513
370.0551758,950.0864868,125.0388641
370.9559631,949.835083,125.027916
371.8549805,949.876648,125.0032883
372.7554321,949.8383789,125.0114899
373.6541748,949.7960815,125.0224457
374.5551758,950.1480713,125.000557
375.4548035,949.8994141,124.9868622
376.3547363,950.0864868,125.0032883
377.2545166,949.9993286,125.0388641
378.1554871,949.8867798,124.9978104
379.0551453,950.1480713,124.9841309
379.9552002,949.8509522,125.0005417
380.8551636,949.7767944,124.9430695
381.7545471,949.767395,124.96772
382.6543579,949.7057495,124.9211731
383.554718,949.9574585,124.9430695
384.455719,949.7541504,124.926651
385.3556213,950.0507202,124.9403381
386.2542114,949.8670654,124.926651
387.1556091,949.8509522,124.975914
388.0558472,949.8509522,124.9348602
388.9543152,949.9544678,124.9594955
389.8547669,950.0182495,124.8746491
390.755188,949.8031006,124.9184418
391.6541138,949.9700928,124.9403381
392.5555725,949.7220459,124.926651
393.4559021,949.9574585,124.9321213
394.3547974,949.8670654,124.9211731
395.2544861,950.0673218,124.9458084
396.1553345,949.9088135,124.8965454
397.055481,949.8771973,124.92939
397.954895,950.0576782,124.9375992
398.8554382,949.9244995,124.9074936
399.7545471,949.5379028,124.8691711
400.6553345,949.9285278,124.8637009
401.5557556,949.8670654,124.8938065
402.4548035,949.9318237,124.8828583
403.3547058,949.6416626,124.8719101
404.2546387,949.6348267,124.9020157
405.1555481,949.9771118,124.8637009
406.0543823,949.6348267,124.8691711
406.9542236,949.8862305,124.8554916
407.8547669,949.9868164,124.8226471
408.7553406,949.7446289,124.8637009
409.6541443,949.8250122,124.8418045
410.5547791,949.9898682,124.8554916
411.4554138,950.0704346,124.8527527
412.3559265,949.9802246,124.8801117
413.2554321,949.7478027,124.8253784
414.1541748,950.0317993,124.8527527
415.0542908,949.9416504,124.8253784
415.9549561,949.6639404,124.8719101
416.8543701,949.789917,124.80896
417.7557678,949.892395,124.8445435
418.655365,949.8544922,124.8308563
419.5551148,949.7960815,124.8034821
420.4559631,949.9960327,124.8226471
421.3546448,949.8994751,124.8226471
422.2546387,950.0026245,124.8034744
423.1552124,949.8477173,124.7952728
424.0559082,949.9379883,124.7679062
424.9550476,950.0417481,124.80896
425.8542786,949.8963013,124.806221
426.7559509,949.9898682,124.7788544
427.6542053,949.7540894,124.7733765
428.5558777,949.9998169,124.8034973
429.4598999,950.1411133,124.7843247
430.3549194,949.947876,124.836319
431.2555542,949.8961182,124.806221
432.1541443,949.9024658,124.7870636
433.0552063,950.0964356,124.806221
433.9553223,950.0187378,124.7679062
434.8553467,950.0926514,124.8171692
435.7548218,949.8640747,124.7843247
436.6553955,949.8701172,124.7624283
437.5547485,950.1316528,124.806221
438.4552307,949.9221191,124.8007507
439.3550415,950.0157471,124.7514801
440.2546997,949.7122192,124.7378082
441.155304,950.0087891,124.7378082
442.0558777,950.1156616,124.7514801
442.955658,949.96698,124.7624283
443.8547058,950.0545044,124.7624283
444.7558899,949.835083,124.7624283
445.6556091,950.0253296,124.6940155
446.5543518,950.0213013,124.759697
447.4543152,950.1738892,124.7323227
448.3558655,950.2128906,124.6803207
449.254303,950.0157471,124.715889
450.1546631,949.9187622,124.7350617
451.0552673,950.0157471,124.7022171
451.9543457,949.9187622,124.7241135
452.8552551,949.9898682,124.7076874
453.7559204,949.9834595,124.7104263
454.6547241,949.9865723,124.7295837
455.554657,949.9221191,124.7487564
456.4555054,949.9700928,124.756958
457.3543091,949.876709,124.7186356
458.2545776,950.1315308,124.7213745
459.1553345,950.128418,124.7022171
460.0551148,949.8796997,124.7022171
460.9544373,949.9442139,124.7159119
461.854126,950.0378418,124.7159042
462.7556763,949.9834595,124.6748428
463.6548157,950.0408936,124.6912689
464.555542,950.0187378,124.6967392
465.4541931,949.7445068,124.6775818
466.3547363,949.8477173,124.6803207
467.2545776,950.237793,124.7104263
468.1541443,950.0959473,124.685791
469.054596,950.0894165,124.6447372
469.954773,949.9960327,124.7213745
470.8543701,950.1084595,124.6803207
471.7554932,949.8640747,124.685791
472.6549683,950.1347046,124.6803207
473.554596,949.8023071,124.6912689
474.4546814,950.0026245,124.6967392
475.3543701,949.8154907,124.7159042
476.2542725,950.1959229,124.6912689
477.1552429,950.0481567,124.7022171
478.0549316,949.8287964,124.6748428
478.9553833,950.2442627,124.6967392
479.8545837,949.9536743,124.6775818
480.7550049,950.0569458,124.6611481
481.6546021,949.9606323,124.6940155
482.5544739,950.2090454,124.6967392
483.454834,949.9998169,124.7104263
484.3547669,950.0157471,124.6803207
485.2556152,950.125061,124.6529465
486.1557617,950.3444824,124.7022171
487.0549316,949.9057007,124.6501999
487.9549255,950.1474609,124.6584244
488.8541565,949.9636841,124.6420059
489.7548523,950.1156616,124.685791
490.6549377,949.9705811,124.6556854
491.554657,950.2090454,124.6721115
492.4625549,949.8796997,124.636528
493.3549805,950.2120361,124.6502152
494.2559509,949.9213257,124.6584244
495.154419,949.9188843,124.6666336
496.0545044,949.883667,124.6146317
496.9541931,950.1251831,124.68853
497.8552551,950.1156616,124.6474762
498.7555847,950.0800171,124.639267
499.6557922,950.0187378,124.6529465
500.555603,950.1799316,124.6501999
501.4546814,949.9312744,124.639267
502.3542786,950.0286255,124.6228409
503.2556152,950.2319946,124.6584244
504.154419,950.2185059,124.6201096
505.0541077,950.2639771,124.6146317
505.9548035,950.128418,124.6392746
506.8545532,950.0378418,124.5735779
507.7555847,949.7445679,124.6009445
508.6550903,950.2247925,124.6474762
509.5541687,950.128418,124.636528
510.4541626,950.1409302,124.6337891
511.3553467,949.9926758,124.6474762
512.2557373,950.2319946,124.595459
513.1553345,950.2866211,124.6447372
514.0541382,950.0314941,124.6091614
514.9549561,950.1347046,124.6420059
515.8552246,950.0443115,124.5982132
516.7550049,950.0997315,124.6146317
517.6541748,950.185669,124.6146317
518.5556641,950.1218262,124.5845108
519.4558716,950.0931397,124.6036835
520.3543091,950.0892944,124.6118927
521.2557373,949.9992065,124.5927353
522.1553955,950.1474609,124.6009445
523.0549316,950.1928711,124.6091614
523.9554443,950.3378296,124.5681
524.8557739,950.1474609,124.6091614
525.7546387,950.1536255,124.6310577
526.6551514,950.244751,124.6283188
527.5545654,950.244751,124.5817871
528.4553833,950.2286987,124.5927353
529.3543091,950.0704346,124.5817871
530.2558594,950.1155396,124.5489426
531.1553955,950.0054321,124.5516815
532.0551148,950.1282959,124.5544205
532.9554443,950.1217041,124.6009445
533.8551025,950.1251831,124.5462036
534.755188,950.1124268,124.5681
535.65448,950.1186523,124.5681
536.5552979,949.9221191,124.5982132
537.4555664,950.1282959,124.5571518
538.3548584,950.2768555,124.5516739
539.255249,949.9700317,124.5544205
540.1550903,950.0800171,124.5462036
541.0556641,949.9864502,124.5215759
541.9556885,950.034729,124.5325241
542.8544922,950.0734863,124.5325241
543.7553101,950.0672607,124.5434723
544.6553345,950.0831909,124.5571518
545.5545044,950.0704346,124.4859848
546.4542236,950.0800171,124.5626297
547.3547363,950.1124268,124.5434723
548.2559204,950.2344971,124.5133667
549.1557007,950.0443115,124.5407333
550.0557251,949.8381348,124.496933
550.9546509,950.0481567,124.4996796
551.8551025,949.850647,124.5133667
552.7559204,950.0023804,124.4942017
553.6556397,949.8444824,124.4777832
554.5547485,950.0512695,124.4640961
555.4558106,950.1282959,124.4750595
556.3547974,950.0054321,124.5024185
557.2546387,950.1504517,124.4832535
558.1541748,950.0862427,124.4723053
559.0549316,950.0023804,124.466835
559.9546509,949.9992065,124.4504089
560.8551025,950.0997315,124.469574
561.7558594,950.0443115,124.4723053
562.6555786,949.9992065,124.5024185
563.5550537,949.9961548,124.4832535
564.4541016,950.0894165,124.466835
565.355835,949.9992065,124.4586258
566.255249,949.9086914,124.4750443
567.154419,950.0023804,124.4723053
568.0557861,949.9378052,124.466835
568.9552002,949.9118652,124.4093475
569.8548584,950.0151367,124.3983994
570.7554932,950.0151367,124.4230423
571.6553345,950.0187988,124.4148331
572.5542603,950.0187988,124.4038849
573.4550781,949.8153687,124.3847275
574.3549194,950.0640259,124.3874588
575.2544556,950.1124268,124.3847275
576.1558228,949.8054199,124.3901978
577.055603,950.0672607,124.4120941
577.9556274,950.0640259,124.4148331
578.8544922,950.1704102,124.4586258
579.7541504,949.973877,124.4367294
580.6541748,950.1504517,124.4367294
581.5558472,949.7764893,124.3929367
582.4550171,949.8763428,124.4093552
583.3553467,950.0959473,124.3901978
584.2554321,949.9605103,124.3983994
585.1550293,949.873291,124.3710403
586.0543823,949.9636841,124.3737793
586.9558716,950.0672607,124.3874512
587.8542481,950.1704102,124.3737793
588.7550049,950.1347046,124.3983994
589.6549072,950.0315552,124.3983994
590.5551758,950.185669,124.3901978
591.4542236,950.0282593,124.4011459
592.3544312,950.0380859,124.4038849
593.2545776,949.9213257,124.4093704
594.1557617,949.8248291,124.3683014
595.0549316,949.7858276,124.349144
595.9541016,950.2286987,124.3792496
596.8543091,950.0410767,124.346405
597.7554321,950.1704102,124.3354569
598.6555786,949.831665,124.3381958
599.5548096,949.8833008,124.3737793
600.4545288,950.2319946,124.349144
601.3548584,949.9572754,124.3135605
602.255188,950.0830689,124.3546143
603.1556397,949.9864502,124.3135605
604.0559082,950.0151367,124.3381958
604.9553223,950.1020508,124.3272476
605.854187,950.0800171,124.3409348
606.7554932,950.0054321,124.3354569
607.6541138,949.9959106,124.3026123
608.5559082,950.2800293,124.3327179
609.4547119,950.0512695,124.2916641
610.3555908,950.0931397,124.346405
611.2556763,949.9541626,124.2944031
612.1546021,950.1992188,124.349144
613.0554199,949.9926758,124.3628311
613.9542847,950.2247925,124.3026123
614.8556519,950.105896,124.2670212
615.755127,950.0997315,124.2916641
616.654541,950.1536255,124.2944031
617.5543213,949.989563,124.3053513
618.4567871,950.0892944,124.2506104
619.3542481,950.1895142,124.3245087
620.2554932,950.1020508,124.2944031
621.1558228,950.1474609,124.2533493
622.0548706,949.9057007,124.2834549
622.9553223,950.0892944,124.2889175
623.8555908,950.1347046,124.2752457
624.7542725,949.7700806,124.2670364
625.6548462,949.9572754,124.2642975
626.5541992,949.9572754,124.2560959
627.4545288,950.2510376,124.2944031
628.3557739,950.0640259,124.225975
629.2545776,950.1474609,124.2560959
630.1556397,950.1155396,124.2697678
631.0542603,950.0535278,124.2122955
631.9555054,950.1536255,124.2725067
632.8552856,950.0023193,124.1876602
633.7557983,950.0118408,124.2615585
634.65448,950.0670776,124.2478714
635.5552979,950.015625,124.2670364
636.4541016,950.0735474,124.2177658
637.3556519,949.8312988,124.2369232
638.2543945,950.0640259,124.2205048
639.1541748,949.7733765,124.2560959
640.0556641,949.9180908,124.2314529
640.9552002,950.0023193,124.2232437
641.8547974,950.015625,124.2232437
642.7548828,949.9156494,124.228714
643.65448,950.06073,124.2314529
644.5550537,950.0220337,124.2068176
645.4546509,950.2600098,124.2150269
646.3557739,950.0830689,124.2451401
647.2556152,949.9251709,124.1876602
648.1558838,949.9832153,124.225975
649.0557251,949.7928467,124.1986084
649.9552612,950.0767822,124.2424011
650.855835,950.034729,124.2177658
651.7548218,949.8250732,124.2122803
652.6546021,949.9057007,124.1849213
653.5544434,949.8250732,124.1849213
654.4559326,950.0252075,124.1657639
655.3543091,949.7958984,124.2068176
656.2557373,950.0701904,124.1821823
657.1552734,949.9926758,124.1712341
658.0551758,949.873291,124.1602936
658.9551392,949.9864502,124.1712341
659.8543091,949.9477539,124.2150269
660.7557373,949.7928467,124.2150269
661.6555176,949.8381348,124.2177658
662.5545044,949.6864014,124.1712341
663.4544678,950.0443115,124.1794357
664.3546143,950.1448975,124.2068176
665.2543945,949.7478027,124.1630249
666.1541748,949.8865356,124.1383972
667.0558472,950.1410523,124.1931305
667.9546509,949.7414551,124.1575546
668.8544312,950.0892944,124.1794357
669.7554321,949.6956787,124.1739731
670.6547241,949.5706177,124.1903992
671.5552979,950.0408936,124.1876602
672.4553223,949.989624,124.1602936
673.3546143,949.7896729,124.1329193
674.2543945,949.9024658,124.1466065
675.1559448,949.8568726,124.0946045
676.0556641,949.9447022,124.1411285
676.9554443,949.9539795,124.1192322
677.854126,949.8092041,124.1739731
678.7555542,950.0380859,124.1466065
679.6550903,949.9926758,124.1247101
680.5552368,950.2344971,124.1411285
681.4550171,949.8092041,124.1356583
682.3549194,949.9447022,124.1466065
683.2554932,950.0574341,124.1466141
684.1555786,950.0151367,124.1575394
685.0543213,949.8476563,124.111023
685.9541626,949.9572754,124.1219711
686.8547974,950.0987549,124.1630249
687.7548828,949.9156494,124.1301804
688.654541,950.1537476,124.0973358
689.5553589,950.0252075,124.1246948
690.4543457,949.9634399,124.1137619
691.354126,949.8763428,124.127449
692.2550049,949.9674683,124.0754395
693.1551514,950.1602173,124.0918732
694.055603,950.0701904,124.1000748
694.9542847,949.7246704,124.1028137
695.854126,949.8763428,124.0644913
696.7548218,950.1537476,124.108284
697.6550903,950.2185059,124.0863876
698.5549927,950.1186523,124.0918655
699.4542236,950.1577148,124.0946045
700.3547363,950.0634766,124.0946045
701.2559204,950.1124268,124.0946045
702.1558838,950.2094727,124.1247101
703.055481,950.0282593,124.056282
703.9543457,949.8833008,124.0699616
704.8543091,950.0252075,124.0508118
705.7544556,950.2666016,124.0727081
706.6555786,950.1217041,124.0781784
707.5552368,950.2217407,124.0727081
708.4543457,950.1704102,124.0699692
709.3555298,950.1314087,124.0781784
710.2542114,950.0800171,124.080925
711.1548462,949.9832153,124.0891266
712.0553589,950.0282593,124.1000748
712.9541626,950.312439,124.0727081
713.8546753,950.0931397,124.111023
714.7546387,949.8960571,124.06176
715.6556397,950.0481567,124.1000748
716.5542603,950.2640381,124.0891266
717.4545288,949.9926758,124.009758
718.355835,950.2319946,124.0754395
719.2550659,950.0315552,124.0590134
720.1558838,950.0997315,124.0672302
721.0557861,950.0346069,124.0261841
