33.84306717,387.3992615,49.98451233
34.14984131,392.6426392,50.72076416
34.45501709,396.4934387,51.39133072
34.76324463,401.3995361,52.12211227
35.0699234,406.1450806,52.86931229
35.3757019,410.7727966,53.52893066
35.68239975,415.3023377,54.29255295
35.98894119,419.7075806,54.93027496
36.29673004,424.3159485,55.68842316
36.60265732,428.9785767,56.40825653
36.90939713,433.7635193,57.08429718
37.21593857,438.3714294,57.84518433
37.52332687,442.6821899,58.57048798
37.82989883,447.5951233,59.2629509
38.13670731,452.2410584,59.98551941
38.44202423,456.4215698,60.71629715
38.74874115,461.6195068,61.47444916
39.05642319,465.721283,62.15322495
39.36860657,470.3993835,62.90316391
39.66998291,474.8878479,63.59562683
39.97654343,479.7294922,64.31819153
40.28310013,484.3740845,65.04349518
40.59008026,488.4718323,65.72774506
40.89672852,493.376709,66.49137115
41.20170593,498.0813904,67.23583984
41.51010513,502.5382385,67.94745636
41.8166275,507.2603455,68.67276001
42.12327576,511.6055298,69.40628052
42.42995834,516.4299927,70.14253235
42.73662186,520.8671265,70.87878418
43.04287338,525.6122437,71.55756378
43.34977341,530.3839722,72.29381561
43.65576553,534.6520996,72.99449158
43.96237946,539.3854981,73.66779327
44.26831055,544.0131226,74.39309692
44.57538605,548.3081055,75.13755798
44.88198471,553.0735474,75.81359863
45.18899536,557.6895142,76.53069305
45.49665833,562.3538818,77.23136902
45.80159378,566.8986206,77.93752289
46.10958099,571.3678589,78.66555023
46.41580582,576.4561768,79.36076355
46.72234726,581.0320435,80.06689453
47.02900696,585.3079224,80.70736694
47.3367424,590.0594482,81.41077423
47.64159393,594.3268433,82.08681488
47.94833374,599.2561035,82.76559448
48.2549057,603.8534546,83.51826477
48.56265259,607.9043579,84.13135529
48.86927032,612.9812622,84.91960907
49.17499161,617.5081787,85.57374573
49.48283768,622.1359863,86.32643127
49.78953934,626.8104858,87.01615143
50.09538269,631.460144,87.69493103
50.40270996,636.0669556,88.38191986
50.70920181,640.5635986,89.03058624
51.01579285,645.2561646,89.76410675
51.32329941,649.678894,90.48940277
51.62957764,654.6798706,91.16271973
51.93619537,659.2480469,91.86338806
52.24193954,663.4487915,92.48468781
52.54882431,668.0353394,93.2072525
52.85544968,672.59375,93.94624329
53.16204834,677.3738403,94.6085968
53.4695015,681.8792725,95.33937073
53.77599335,686.423523,96.01268768
54.08289719,691.3984375,96.72156525
54.38952255,696.1866455,97.43865967
54.69556808,700.4159546,98.04901123
55.00206375,704.9179688,98.77705383
55.30872345,709.2393189,99.41751099
55.61668015,714.1446533,100.1783981
55.92329407,718.4212036,100.8243332
56.22924423,723.1314087,101.4401474
56.53570938,728.2523193,102.140831
56.84239578,732.4395142,102.6964417
57.14897537,737.2412109,103.2055206
57.45608521,741.6358643,103.5339661
57.76276779,746.0653076,103.8651428
58.06923676,749.9393921,104.4207535
58.38314819,754.4556274,104.8422546
58.68280029,758.7738037,105.2500534
58.98948669,763.652771,105.4827118
59.29534531,768.2134399,105.5894394
59.602211,773.4620361,105.833046
59.90894699,778.1198731,106.0574799
60.21489334,782.8046875,106.1012726
60.52212906,787.536499,106.2435989
60.8288002,792.0543823,106.1779099
61.13647842,796.8933716,106.1258926
61.44308472,801.1917114,105.9644241
61.74842072,805.6895752,105.5620804
62.05607986,810.5878296,105.0940552
62.36253738,814.8168945,104.3058014
62.66832352,819.9155884,103.2164688
62.97499466,824.3291626,101.9574509
63.28218842,828.8370972,100.4657974
63.58830643,833.6992188,98.89200592
63.89664078,838.0169067,97.39486694
64.20175171,843.0617676,96.34385681
64.50834656,847.4763794,95.79918671
64.81490326,852.173645,95.74171448
65.12187195,857.2091675,96.17690277
65.42877197,861.2903442,96.84746552
65.73532867,866.2489014,97.60561371
66.04194641,870.7146606,98.57725525
66.34859467,875.2110596,99.4914093
66.65575409,880.1025391,100.452095
66.9622879,884.1520386,101.4456329
